ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11098863,JA445741,09/25/2017 09:35:00 AM,024XX E 74TH ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,false,false,0334,003,7,43,03,1194154,1856377,2017,10/02/2017 03:51:07 PM,41.760832797,-87.563972665,"(41.760832797, -87.563972665)"
11098901,JA445918,09/25/2017 03:00:00 AM,037XX W CHICAGO AVE,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,false,false,1112,011,27,23,05,1151351,1905082,2017,10/02/2017 03:51:07 PM,41.895429205,-87.719573333,"(41.895429205, -87.719573333)"
11098906,JA445700,09/25/2017 04:45:00 AM,062XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,false,false,0823,008,15,66,05,1156122,1863237,2017,10/02/2017 03:51:07 PM,41.780506536,-87.703178033,"(41.780506536, -87.703178033)"
11098963,JA445815,09/25/2017 03:00:00 AM,034XX W 21ST ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,APARTMENT,false,false,1024,010,24,29,05,1153634,1889839,2017,10/02/2017 03:51:07 PM,41.853555668,-87.711593901,"(41.853555668, -87.711593901)"
11098969,JA445966,09/25/2017 12:30:00 PM,002XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,SMALL RETAIL STORE,false,false,0113,001,42,32,03,1176412,1899368,2017,10/02/2017 03:51:07 PM,41.879220849,-87.627703445,"(41.879220849, -87.627703445)"
11099027,JA445813,09/25/2017 10:30:00 AM,012XX W 81ST ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,APARTMENT,false,true,0613,006,21,71,03,1169565,1851074,2017,10/02/2017 03:51:07 PM,41.746848796,-87.654245576,"(41.746848796, -87.654245576)"
11099036,JA446053,09/25/2017 01:15:00 PM,013XX N LARAMIE AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,false,false,2533,025,37,25,03,1141450,1908655,2017,10/02/2017 03:51:07 PM,41.905422533,-87.755849414,"(41.905422533, -87.755849414)"
11099097,JA446100,09/25/2017 09:22:00 AM,067XX S EAST END AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0332,003,5,43,05,1188696,1860582,2017,10/02/2017 03:51:07 PM,41.772503886,-87.583841898,"(41.772503886, -87.583841898)"
11099108,JA446110,09/25/2017 09:00:00 AM,010XX E 73RD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0324,003,5,69,05,1184651,1856830,2017,10/02/2017 03:51:07 PM,41.762303822,-87.598786988,"(41.762303822, -87.598786988)"
11099145,JA446049,09/25/2017 01:12:00 PM,006XX S KILDARE AVE,0330,ROBBERY,AGGRAVATED,STREET,false,false,1131,011,24,26,03,1147819,1896898,2017,10/02/2017 03:51:07 PM,41.873039988,-87.732755989,"(41.873039988, -87.732755989)"
11099224,JA446134,09/25/2017 03:42:00 AM,004XX E LOWER WACKER DR,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0114,001,42,32,03,1179263,1902486,2017,10/02/2017 03:51:07 PM,41.887711996,-87.617139647,"(41.887711996, -87.617139647)"
11099284,JA446324,09/25/2017 03:51:00 PM,073XX S EMERALD AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0732,007,17,68,03,1172570,1856247,2017,10/02/2017 03:51:07 PM,41.760978557,-87.643082426,"(41.760978557, -87.643082426)"
11099294,JA446463,09/25/2017 03:30:00 PM,014XX W DEVON AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,PARKING LOT/GARAGE(NON.RESID.),false,false,2432,024,40,1,03,1165316,1942608,2017,10/02/2017 03:51:07 PM,41.998116778,-87.667212152,"(41.998116778, -87.667212152)"
11099302,JA446402,09/25/2017 04:44:00 PM,059XX S CAMPBELL AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0824,008,16,66,05,1160724,1865122,2017,10/02/2017 03:51:07 PM,41.78558545,-87.686254176,"(41.78558545, -87.686254176)"
11099323,JA446242,09/25/2017 02:47:00 PM,067XX S HOYNE AVE,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,false,false,0726,007,15,67,03,1163519,1860127,2017,10/02/2017 03:51:07 PM,41.771820324,-87.676146325,"(41.771820324, -87.676146325)"
11099330,JA446554,09/25/2017 05:45:00 PM,059XX W GRAND AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,2515,025,29,19,03,1136466,1914033,2017,10/02/2017 03:51:07 PM,41.920271018,-87.774028764,"(41.920271018, -87.774028764)"
11099361,JA446415,09/25/2017 05:10:00 PM,093XX S RACINE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,2222,022,21,73,03,1169962,1842945,2017,10/02/2017 03:51:07 PM,41.724533065,-87.653026318,"(41.724533065, -87.653026318)"
11099399,JA446436,09/25/2017 06:45:00 AM,080XX S LAFAYETTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0623,006,17,44,05,1177337,1851671,2017,10/02/2017 03:51:07 PM,41.748315188,-87.625749104,"(41.748315188, -87.625749104)"
11099420,JA446086,09/25/2017 12:00:00 PM,092XX S COMMERCIAL AVE,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0423,004,10,46,03,1197746,1844398,2017,10/02/2017 03:51:07 PM,41.727872617,-87.551207132,"(41.727872617, -87.551207132)"
11099489,JA446466,09/25/2017 04:05:00 PM,051XX N KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1713,017,33,13,03,1154110,1934133,2017,10/02/2017 03:51:07 PM,41.975092756,-87.708662695,"(41.975092756, -87.708662695)"
11099524,JA446703,09/25/2017 09:00:00 AM,043XX S DRAKE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0821,008,14,58,05,1153450,1875662,2017,10/02/2017 03:51:07 PM,41.814655842,-87.71264524,"(41.814655842, -87.71264524)"
11099543,JA446359,09/25/2017 04:30:00 PM,048XX S PAULINA ST,0320,ROBBERY,STRONGARM - NO WEAPON,STREET,false,false,0931,009,20,61,03,1165824,1872711,2017,10/02/2017 03:51:07 PM,41.806303735,-87.667339581,"(41.806303735, -87.667339581)"
11099558,JA446710,09/25/2017 08:08:00 PM,075XX S COLFAX AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,0421,004,7,43,03,1194834,1855484,2017,10/02/2017 03:51:07 PM,41.758365623,-87.561509844,"(41.758365623, -87.561509844)"
11099561,JA446748,09/25/2017 04:00:00 PM,082XX S SAGINAW AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0423,004,7,46,05,1195268,1850907,2017,10/02/2017 03:51:07 PM,41.745795288,-87.560070064,"(41.745795288, -87.560070064)"
11099534,JA446317,09/25/2017 04:16:00 PM,015XX N PARKSIDE AVE,0650,BURGLARY,HOME INVASION,RESIDENCE,true,true,2531,025,29,25,05,1138384,1909689,2017,10/05/2017 03:50:36 PM,41.908316039,-87.767086945,"(41.908316039, -87.767086945)"
11099573,JA446745,09/25/2017 08:40:00 PM,012XX W 79TH ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0612,006,17,71,03,1169610,1852403,2017,10/02/2017 03:51:07 PM,41.750494777,-87.654042239,"(41.750494777, -87.654042239)"
11099585,JA446794,09/25/2017 09:00:00 PM,069XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0733,007,17,68,03,1170840,1858905,2017,10/02/2017 03:51:07 PM,41.76831036,-87.649345507,"(41.76831036, -87.649345507)"
11099610,JA446654,09/25/2017 03:30:00 PM,057XX S ALBANY AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0824,008,14,63,05,1156693,1866446,2017,10/02/2017 03:51:07 PM,41.789300992,-87.700998107,"(41.789300992, -87.700998107)"
11099623,JA446804,09/25/2017 08:00:00 PM,012XX S STATE ST,0320,ROBBERY,STRONGARM - NO WEAPON,CTA STATION,false,false,0131,001,2,33,03,1176526,1894914,2017,10/02/2017 03:51:07 PM,41.866996231,-87.62741936,"(41.866996231, -87.62741936)"
11099624,JA446820,09/25/2017 06:30:00 PM,118XX S MORGAN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0524,005,34,53,05,1171789,1826366,2017,10/02/2017 03:51:07 PM,41.678997924,-87.646818138,"(41.678997924, -87.646818138)"
11099626,JA446811,09/25/2017 09:45:00 PM,057XX W IOWA ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,false,false,1511,015,29,25,03,1138111,1905430,2017,10/02/2017 03:51:07 PM,41.896633768,-87.768192895,"(41.896633768, -87.768192895)"
11099662,JA446823,09/25/2017 08:15:00 PM,003XX S KILPATRICK AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,false,false,1131,011,24,25,03,1145107,1898129,2017,10/02/2017 03:51:07 PM,41.876469642,-87.74268204,"(41.876469642, -87.74268204)"
11099667,JA446817,09/25/2017 10:00:00 PM,016XX W CHASE AVE,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2423,024,49,1,03,1164302,1948327,2017,10/02/2017 03:51:07 PM,42.013831423,-87.670779489,"(42.013831423, -87.670779489)"
11099668,JA446688,09/25/2017 07:40:00 PM,005XX N STATE ST,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,GROCERY FOOD STORE,false,false,1831,018,42,8,03,1176272,1904025,2017,10/02/2017 03:51:07 PM,41.89200307,-87.628076963,"(41.89200307, -87.628076963)"
11099672,JA446885,09/25/2017 11:40:00 PM,003XX E OHIO ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1834,018,42,8,03,1178936,1904276,2017,10/02/2017 03:51:07 PM,41.892631323,-87.6182857,"(41.892631323, -87.6182857)"
11099708,JA446854,09/25/2017 10:55:00 PM,022XX W ERIE ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1221,012,1,24,03,1161435,1904303,2017,10/02/2017 03:51:07 PM,41.893087644,-87.682558861,"(41.893087644, -87.682558861)"
11099721,JA446891,09/25/2017 11:20:00 PM,011XX N WESTERN AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1212,012,1,24,03,1160206,1907356,2017,10/02/2017 03:51:07 PM,41.901490819,-87.686988048,"(41.901490819, -87.686988048)"
11099895,JA447138,09/25/2017 09:30:00 PM,047XX N KEWANEE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,1722,017,39,14,05,1147720,1930803,2017,10/02/2017 03:51:07 PM,41.966080456,-87.732246956,"(41.966080456, -87.732246956)"
11099907,JA447156,09/25/2017 10:00:00 PM,072XX S ALBANY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0831,008,18,66,05,1156960,1856394,2017,10/02/2017 03:51:07 PM,41.761711423,-87.700290409,"(41.761711423, -87.700290409)"
11099940,JA447166,09/25/2017 10:00:00 PM,013XX W 105TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2232,022,21,73,05,1169456,1834660,2017,10/02/2017 03:51:07 PM,41.701808715,-87.655118834,"(41.701808715, -87.655118834)"
11099965,JA445971,09/25/2017 08:30:00 AM,002XX N KILPATRICK AVE,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1113,011,28,25,03,1144999,1901338,2017,10/02/2017 03:51:07 PM,41.88527756,-87.742997539,"(41.88527756, -87.742997539)"
11099989,JA447280,09/25/2017 10:00:00 AM,074XX S RHODES AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0323,003,6,69,05,1181193,1855823,2017,10/02/2017 03:51:07 PM,41.75962084,-87.611491874,"(41.75962084, -87.611491874)"
11100178,JA447366,09/25/2017 08:00:00 PM,026XX W ADAMS ST,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,false,false,1125,011,2,27,03,1158577,1898921,2017,10/02/2017 03:51:07 PM,41.878377948,-87.693202683,"(41.878377948, -87.693202683)"
11100325,JA447650,09/25/2017 08:00:00 PM,013XX W 105TH ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,false,false,2232,022,21,73,05,1169391,1835145,2017,10/02/2017 03:51:07 PM,41.703141036,-87.655342863,"(41.703141036, -87.655342863)"
11100355,JA446233,09/25/2017 03:00:00 PM,013XX W FLETCHER ST,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,false,false,1933,019,32,6,03,1166932,1921034,2017,10/02/2017 03:51:07 PM,41.938882329,-87.661889437,"(41.938882329, -87.661889437)"
11100411,JA446756,09/25/2017 08:43:00 PM,063XX N TALMAN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2413,024,50,2,05,1157514,1941883,2017,10/02/2017 03:51:07 PM,41.99629031,-87.695932919,"(41.99629031, -87.695932919)"
11100736,JA448206,09/25/2017 08:00:00 PM,070XX S PAULINA ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,0735,007,17,67,05,1166226,1858090,2017,10/02/2017 03:51:07 PM,41.766173335,-87.666281216,"(41.766173335, -87.666281216)"
11100804,JA446771,09/25/2017 02:00:00 PM,008XX W 76TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,APARTMENT,false,false,0621,006,17,71,03,1172154,1854464,2017,10/02/2017 03:51:07 PM,41.756094931,-87.644659401,"(41.756094931, -87.644659401)"
11100843,JA446800,09/25/2017 01:00:00 PM,031XX W WALNUT ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1222,012,27,27,05,1155351,1901461,2017,10/02/2017 03:51:07 PM,41.885413376,-87.704979611,"(41.885413376, -87.704979611)"
11101113,JA448550,09/25/2017 06:00:00 AM,003XX N DESPLAINES ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,1214,012,42,28,05,1171861,1902664,2017,10/02/2017 03:51:07 PM,41.888366748,-87.644316629,"(41.888366748, -87.644316629)"
11102333,JA449917,09/25/2017 10:00:00 AM,010XX W LAWRENCE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,1914,019,46,3,05,1168280,1932044,2017,10/02/2017 03:51:07 PM,41.969065116,-87.656615702,"(41.969065116, -87.656615702)"
11102608,JA450657,09/25/2017 09:00:00 PM,069XX S ASHLAND AVE,0320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE - OTHER RIDE SERVICE,false,false,0735,007,17,67,03,1166880,1858661,2017,10/02/2017 03:51:07 PM,41.767726292,-87.663867778,"(41.767726292, -87.663867778)"
11103506,JA451581,09/25/2017 07:30:00 PM,037XX S KEDZIE AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,0911,009,12,58,03,1155652,1879420,2017,10/02/2017 03:51:07 PM,41.82492435,-87.704467067,"(41.82492435, -87.704467067)"
11104181,JA452542,09/25/2017 06:00:00 AM,032XX W 108TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,2211,022,19,74,05,1156567,1832819,2017,10/02/2017 03:51:07 PM,41.697025515,-87.702364192,"(41.697025515, -87.702364192)"
11104733,JA446452,09/25/2017 10:00:00 AM,019XX S TRUMBULL AVE,0650,BURGLARY,HOME INVASION,APARTMENT,false,false,1024,010,24,29,05,,,2017,10/02/2017 03:51:07 PM,,,
23599,JA446798,09/25/2017 10:10:00 PM,064XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0312,003,20,42,01A,1181998,1862530,2017,10/02/2017 03:51:07 PM,41.778006938,-87.60833439,"(41.778006938, -87.60833439)"
23600,JA446740,09/25/2017 09:00:00 PM,051XX W CONCORD PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,2533,025,37,25,01A,1141963,1910487,2017,10/02/2017 03:51:07 PM,41.910440254,-87.753919512,"(41.910440254, -87.753919512)"
11099709,JA446913,09/26/2017 12:30:00 AM,051XX S CALUMET AVE,031A,ROBBERY,ARMED: HANDGUN,RESIDENCE PORCH/HALLWAY,false,false,0231,002,3,40,03,1179366,1870935,2017,10/03/2017 03:47:42 PM,41.801131542,-87.61772683,"(41.801131542, -87.61772683)"
11099732,JA446949,09/26/2017 12:55:00 AM,001XX E SUPERIOR ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1833,018,42,8,03,1177101,1905390,2017,10/03/2017 03:47:42 PM,41.895729959,-87.624991059,"(41.895729959, -87.624991059)"
11099737,JA446897,09/26/2017 12:05:00 AM,003XX S COLUMBUS DR,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,0114,001,2,32,05,1178331,1898943,2017,10/03/2017 03:47:42 PM,41.878011115,-87.620670248,"(41.878011115, -87.620670248)"
11092996,JA438196,09/19/2017 05:05:00 PM,015XX N CENTRAL AVE,0312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,DRUG STORE,true,false,2531,025,29,25,03,1138712,1909741,2017,10/03/2017 03:45:52 PM,41.908452786,-87.765880756,"(41.908452786, -87.765880756)"
11095293,JA441225,09/21/2017 06:55:00 PM,063XX W BLOOMINGDALE AVE,0330,ROBBERY,AGGRAVATED,SIDEWALK,true,false,2513,025,29,25,03,1133750,1911292,2017,10/03/2017 03:45:52 PM,41.912797555,-87.784072525,"(41.912797555, -87.784072525)"
11098413,JA444992,09/24/2017 04:34:00 PM,010XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,OTHER,true,false,1112,011,27,23,05,1149534,1906551,2017,10/03/2017 03:45:52 PM,41.899495767,-87.726208608,"(41.899495767, -87.726208608)"
11099761,JA446914,09/26/2017 12:09:00 AM,013XX W OHIO ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1215,012,27,24,03,1167243,1904134,2017,10/03/2017 03:47:42 PM,41.892501034,-87.661233186,"(41.892501034, -87.661233186)"
11099831,JA446993,09/26/2017 04:19:00 AM,086XX S STATE ST,0330,ROBBERY,AGGRAVATED,GAS STATION,false,false,0632,006,6,44,03,1177802,1847510,2017,10/03/2017 03:47:42 PM,41.736886394,-87.624170849,"(41.736886394, -87.624170849)"
11099910,JA447048,09/26/2017 03:00:00 AM,047XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER,false,false,1113,011,28,25,05,1144700,1899599,2017,10/03/2017 03:47:42 PM,41.880511176,-87.744139376,"(41.880511176, -87.744139376)"
11100031,JA447049,09/26/2017 07:22:00 AM,104XX S MARYLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0512,005,9,50,05,1183753,1835876,2017,10/03/2017 03:47:42 PM,41.704824688,-87.60273016,"(41.704824688, -87.60273016)"
11100100,JA447324,09/26/2017 10:50:00 AM,028XX W 60TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,0824,008,16,66,03,1158553,1864737,2017,10/03/2017 03:47:42 PM,41.784573516,-87.694224617,"(41.784573516, -87.694224617)"
11100106,JA447255,09/26/2017 10:30:00 AM,015XX W 69TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,true,false,0725,007,17,67,03,1167094,1858967,2017,10/03/2017 03:47:42 PM,41.768561422,-87.663074631,"(41.768561422, -87.663074631)"
11100117,JA447385,09/26/2017 05:00:00 AM,039XX W NORTH AVE,0334,ROBBERY,ATTEMPT: ARMED-KNIFE/CUT INSTR,SIDEWALK,false,false,2535,025,30,23,03,1149979,1910349,2017,10/03/2017 03:47:42 PM,41.909909201,-87.7244751,"(41.909909201, -87.7244751)"
11100227,JA447043,09/26/2017 07:04:00 AM,058XX S PRAIRIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0232,002,20,40,05,1179038,1866372,2017,10/03/2017 03:47:42 PM,41.788617733,-87.61906875,"(41.788617733, -87.61906875)"
11100254,JA447425,09/26/2017 12:11:00 PM,070XX S KEDZIE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,false,false,0831,008,18,66,03,1156261,1857529,2017,10/03/2017 03:47:42 PM,41.764840126,-87.702821849,"(41.764840126, -87.702821849)"
11100285,JA447551,09/26/2017 12:13:00 PM,098XX S UNIVERSITY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0511,005,8,50,05,1185610,1839980,2017,10/03/2017 03:47:42 PM,41.71604312,-87.59580143,"(41.71604312, -87.59580143)"
11100343,JA447572,09/26/2017 01:30:00 PM,040XX N CICERO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,1722,017,45,15,03,1143653,1926345,2017,10/03/2017 03:47:42 PM,41.953924651,-87.747312826,"(41.953924651, -87.747312826)"
11100387,JA447780,09/26/2017 03:00:00 PM,086XX S WOOD ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0614,006,18,71,05,1165854,1847374,2017,10/03/2017 03:47:42 PM,41.736775018,-87.667948492,"(41.736775018, -87.667948492)"
11100389,JA447797,09/26/2017 01:00:00 AM,025XX W LUNT AVE,0320,ROBBERY,STRONGARM - NO WEAPON,PARK PROPERTY,false,false,2411,024,50,2,03,1158233,1946373,2017,10/03/2017 03:47:42 PM,42.008596313,-87.69316454,"(42.008596313, -87.69316454)"
11100436,JA447892,09/26/2017 10:30:00 AM,029XX S ELIAS CT,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0913,009,11,60,05,1168703,1885460,2017,10/03/2017 03:47:42 PM,41.841226575,-87.656412024,"(41.841226575, -87.656412024)"
11100452,JA447726,09/26/2017 03:08:00 PM,036XX S CALUMET AVE,0330,ROBBERY,AGGRAVATED,VEHICLE NON-COMMERCIAL,false,false,0212,002,2,35,03,1179111,1880927,2017,10/03/2017 03:47:42 PM,41.828556242,-87.618357109,"(41.828556242, -87.618357109)"
11100487,JA447851,09/26/2017 01:45:00 PM,071XX S ASHLAND AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,0735,007,17,67,03,1166911,1857552,2017,10/03/2017 03:47:42 PM,41.764682386,-87.663785792,"(41.764682386, -87.663785792)"
11100528,JA448049,09/26/2017 01:01:00 PM,047XX S LAWLER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,0814,008,23,56,05,1143493,1872685,2017,10/03/2017 03:47:42 PM,41.806678037,-87.749243525,"(41.806678037, -87.749243525)"
11100532,JA448045,09/26/2017 07:07:00 PM,021XX W GRANVILLE AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE PORCH/HALLWAY,false,false,2413,024,40,2,05,1160756,1941142,2017,10/03/2017 03:47:42 PM,41.994190141,-87.684027711,"(41.994190141, -87.684027711)"
11100549,JA448080,09/26/2017 07:00:00 AM,018XX N KEELER AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,false,false,2534,025,30,20,05,1148099,1911841,2017,10/03/2017 03:47:42 PM,41.914039809,-87.731343039,"(41.914039809, -87.731343039)"
11100574,JA448064,09/26/2017 07:30:00 PM,094XX S LAFLIN ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,false,false,2221,022,21,73,03,1167987,1842229,2017,10/03/2017 03:47:42 PM,41.722610856,-87.660281232,"(41.722610856, -87.660281232)"
11100583,JA447352,09/26/2017 08:20:00 AM,020XX E 87TH ST,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0412,004,8,45,03,1191108,1847687,2017,10/03/2017 03:47:42 PM,41.737060886,-87.57541676,"(41.737060886, -87.57541676)"
11100599,JA447712,09/26/2017 02:15:00 PM,089XX S STONY ISLAND AVE,0325,ROBBERY,VEHICULAR HIJACKING,RESIDENCE,false,false,0413,004,8,48,03,1188477,1846009,2017,10/03/2017 03:47:42 PM,41.732519462,-87.58510925,"(41.732519462, -87.58510925)"
11100608,JA448090,09/26/2017 02:00:00 PM,025XX N LINDER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2515,025,30,19,05,1139284,1916340,2017,10/03/2017 03:47:42 PM,41.926550778,-87.76361844,"(41.926550778, -87.76361844)"
11100609,JA448083,09/26/2017 02:00:00 PM,025XX N LINDER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2515,025,30,19,05,1139284,1916340,2017,10/03/2017 03:47:42 PM,41.926550778,-87.76361844,"(41.926550778, -87.76361844)"
11100621,JA447911,09/26/2017 03:15:00 PM,039XX W POLK ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1132,011,24,26,05,1150326,1896078,2017,10/03/2017 03:47:42 PM,41.870741311,-87.723572907,"(41.870741311, -87.723572907)"
11100628,JA448084,09/26/2017 03:00:00 PM,006XX E 90TH PL,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,0633,006,6,44,05,1182002,1845108,2017,10/03/2017 03:47:42 PM,41.730199027,-87.608857558,"(41.730199027, -87.608857558)"
11100658,JA448169,09/26/2017 09:00:00 PM,014XX S AVERS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1011,010,24,29,05,1150945,1892794,2017,10/03/2017 03:47:42 PM,41.861717546,-87.721386272,"(41.861717546, -87.721386272)"
11100679,JA448226,09/26/2017 08:40:00 PM,104XX S AVENUE H,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,false,false,0432,004,10,52,05,1202827,1836319,2017,10/03/2017 03:47:42 PM,41.705575034,-87.532870156,"(41.705575034, -87.532870156)"
11100680,JA448121,09/26/2017 08:16:00 PM,022XX N WAYNE AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,RESIDENCE-GARAGE,false,false,1811,018,32,7,03,1166946,1915066,2017,10/03/2017 03:47:42 PM,41.922505521,-87.662009724,"(41.922505521, -87.662009724)"
11100683,JA448130,09/26/2017 08:00:00 PM,041XX W 63RD ST,031A,ROBBERY,ARMED: HANDGUN,SMALL RETAIL STORE,false,false,0813,008,13,65,03,1149675,1862499,2017,10/03/2017 03:47:42 PM,41.778608562,-87.726833238,"(41.778608562, -87.726833238)"
11100684,JA447810,09/26/2017 01:30:00 PM,072XX S RIDGELAND AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,0324,003,8,43,05,1189128,1857142,2017,10/03/2017 03:47:42 PM,41.763053897,-87.582368431,"(41.763053897, -87.582368431)"
11100687,JA448101,09/26/2017 07:20:00 PM,001XX E CHESTNUT ST,0325,ROBBERY,VEHICULAR HIJACKING,STREET,false,false,1833,018,42,8,03,1177030,1906352,2017,10/03/2017 03:47:42 PM,41.898371341,-87.625222661,"(41.898371341, -87.625222661)"
11100697,JA448144,09/26/2017 08:30:00 PM,013XX N OAKLEY BLVD,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,false,false,1424,014,1,24,03,1160830,1908871,2017,10/03/2017 03:47:42 PM,41.905635174,-87.684653949,"(41.905635174, -87.684653949)"
11100699,JA448112,09/26/2017 07:48:00 PM,047XX N SHERIDAN RD,0330,ROBBERY,AGGRAVATED,STREET,false,false,1914,019,46,3,03,1168771,1931877,2017,10/03/2017 03:47:42 PM,41.968596206,-87.654815176,"(41.968596206, -87.654815176)"
